"container_sha256","container_extension","representative_path","member_path","member_type","uncompressed_bytes","compressed_bytes","member_sha256","read_state"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/structured_months/month_2024-06.json.gz","FILE","196282","196282","51A5D418E6966BFACBBE2DF0F3AEE13B679D80C87F197CF0E9E515B951A484BF","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/structured_months/month_2024-07.json.gz","FILE","202294","202294","7BA3C26931E3CFDD2A2B8ACE665BD42622BA6D3C035406E42DA4DFFEA25B99B9","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/structured_months/month_2024-08.json.gz","FILE","166492","166492","D723A3C75FE9593741AA2674B0DFC27148EDC7978047B13AFD615839BAC8380E","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/structured_months/month_2024-09.json.gz","FILE","197901","197901","DC4C8B01E7A6484D67F9A67E7D59535F6B1EAC631771B816F90694A85EA21FBF","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/structured_months/month_2024-10.json.gz","FILE","210575","210575","AC08485E9A861C43AF4CCCF52DCEE8E18C21E002E2D7D4301274AD01220D41BE","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/structured_months/month_2024-11.json.gz","FILE","197693","197693","345F3E61B480182990AC99FAD39DACB61B47196DE83D2694BFBCE23DFD4C39C4","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/structured_months/month_2024-12.json.gz","FILE","181447","181447","BEF670221D208999DFE0B61940E233407A377C3493E30A4D9222517C7C666576","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-02.json","FILE","357","279","9124F2295429740EF1FBAA7C675B176E4AAF83F7DB360A2C6AFD77EF74274F52","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-03.json","FILE","357","279","CEF8DD592D47B4C283BBD44D9E3D208637141914D30CCE87C5CF0B4D2F4F7BD9","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-04.json","FILE","357","280","7FE10B2A7384405880CE824E0AC6E8FD2FDEA1C15AB83FEDF1C75CA94B77683B","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-05.json","FILE","357","278","9914D412837B0E35186BBCA552F118CFB208CBB001894047CE5E132184CB933E","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-06.json","FILE","357","279","27E1456283690AE5565E9CF6417A805D9AC6DCDEAAA40FC860635DC288663291","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-07.json","FILE","357","279","47DA648AF302D2EB5B41E39069084B6722C742A140BAE5C3AD87885686ECE8E8","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-08.json","FILE","357","279","57ADC14CAD0C22BA940C38BB38B2297007F1E882B5F6D1584513AA57776F31DF","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-09.json","FILE","357","278","A9447AA6F3BE67603767566546D6049804546E7F91A3EA235303751697627B48","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-10.json","FILE","357","278","66274FA05A2B4C1AAC2284D589FFFCAD36938997D3078BAF4F789B5CB51F39B1","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-11.json","FILE","357","279","CB95C76E089D5B20A314715E27517168C15BD77EF6C67AF1D06246728E4F8B6A","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-sequential-v0.6.4/z_post/z_post_2024-12.json","FILE","357","281","3D1D696C0C1CE1E628A314F93CD718860BD9104B49C5521839E9E50CDA440CEC","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","INVALID_EXPERIMENT_AEAT_V0_6_1.md","FILE","297","241","E57DF0A19D211050C5308E23FE138EEAB8607509D10484F442642DDEBA9F59EA","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","INVALID_EXPERIMENT_AEAT_V0_6_2.md","FILE","1465","839","B3A6B83E936DD9EF5988EC478F63DEAF390E331DA57768A9C104B5F3CF741E79","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","outputs/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","outputs/BMA_AEAT_CH72_2022_BOOTSTRAP_V065_RESULT_20260811_ES.md","FILE","2322","1275","144F1B908853471708339BAFC76C057B1C5FC717B0DA45065BC5DD7AE02CD346","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","outputs/BMA_AEAT_V0_6_4_CIERRE_SUSTANTIVO_ES.md","FILE","1381","771","5891BEA2BD927A0F03080273D8D91C79376D6843D9F30EC4E02B5A6885CF9DE6","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","outputs/BMA_ATLAS_OPEN_DATA_GATE_CLOSURE_20260810_ES.md","FILE","1360","824","A7CF599F095360760BBF10DE7D44E51E5C9E7819C6A46CBB7517EF9F604F8E4C","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","outputs/BMA_ATLAS_PUBLIC_REVALIDATION_20260810_ES.md","FILE","1561","903","4F4479198FD48C473F02898EB503DF3739D42D086C725F2C6F585251034E2EF2","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","outputs/BMA_SUCCESSION_CLOSURE_20260810_ES.md","FILE","2149","1223","B905EAABBD2BEE3AB490EFA5DF1DE98053509FE10E2F9C1EC5206ACC9A058612","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","outputs/BMA_V0_6_5_M0_M1_M2_SOFTWARE_CHECKPOINT_20260810_ES.md","FILE","1419","859","10A9BBD070D2B7972BDCBEE2D997CF5FF906BAFD8DA72842735B47BC3197B8AF","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_DAILY_DYNAMICS_V0_7_0_DRAFT.json","FILE","2173","1070","54D1B5D9740070D805EA63128480016950CC88C32D2156748E149119B02C49E6","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_DAILY_DYNAMICS_V0_7_0_RESOLUTION_AMENDMENT_DRAFT.json","FILE","1189","631","0E20010F26AB2E8D57520D0E4E3FCCD853605FCFA68EC6885F772FDD86BE24F1","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_DEC2024_HOLDOUT_V0_6_0.json","FILE","4137","1944","A1294C3BB690BB9F5CD634A0070D2FD66B35EE415CD94547EBAF2914B856FAA8","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_MONTHLY_MATCHED_GAMES_V0_6_2.json","FILE","3825","1848","57B181DDD2F166C761619D882F2E2A6D2374EFFF4B04A26478AA382EC946455A","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_MONTHLY_SEQUENTIAL_V0_6_4_RECOVERY_2024_10.json","FILE","1920","988","39407BAEC3ECDAA20ECA8E3751A97A6E5E6CF418535DEAFCA9B767B36A09809D","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_MONTHLY_SEQUENTIAL_V0_6_4.json","FILE","4462","1953","F70A06CCF1560251847B289827A2D2E9D7054BE0A6BADD08B8C1037E56823CEB","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_NOV2024_AMENDMENT_V0_6_1.json","FILE","2479","1260","DD1E1D4DB071B88AC80BF69002FCDCAAABF9EDF9CCCF6410D21D69BDEA94A5F0","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2022_2024_V0_6_5_PERSISTENCE_ADJUDICATION_AMENDMENT.json","FILE","1463","791","ADE9D6D008C8A75DE69D714E2F9332145EAAB31929DBF3CA14111CF8AED6AAD7","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2022_2024_V0_6_5_SOFTWARE_ADDENDUM.json","FILE","3511","1837","BBB811EA2D76F936B6A3D48F9EC5FDD5B93F17559CF47A41D4B76ED017045B5B","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2022_2024_V0_6_5_STAGED_ACTIVATION_AMENDMENT.json","FILE","971","575","123394EE5AF0AF08040C71E87499ED5E76FCA8751ABEE07D1434251A8C1AF530","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2022_2024_V0_6_5.json","FILE","5050","2333","7CB80EC2F22B5AE09FE42286421ADFED8772A7B8455C2AEAE1897B434556BB63","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2023_EXECUTION_RUNTIME_AMENDMENT.json","FILE","1246","753","185E7E3BF075373EED90AE4A91942DDBBEE6CC503A4B3394A980192CBC7F29F0","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2023_TRANSPORT_RECOVERY_AMENDMENT.json","FILE","1003","646","483F60CAFC996F1ED7A039D06800DEB00CD1CB785A55C8AC265FB3AAF131A889","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2024_CAUSAL_COMPLETION_OCT_DEC_V0_6_5.json","FILE","2497","1270","E855B313D597A317EA115A1A1FC861733ED5D6BC438C4F8723AE7D542A6AA8B3","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_2024_CAUSAL_MINI_REPLAY_V0_6_5.json","FILE","3036","1379","07870C0F6FD6C502F72FD074775156DA398D65093E4EC6A3329CA7B7A68FBBEC","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/AEAT_CH72_SEASONAL_PHASE_SELECTOR_V0_6_6.json","FILE","2917","1260","2009825A8D70F1FCFB385E724031B6182DBBB4207DE8E08C09A5B87687E9A97F","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/BMA_SUCCESSOR_PROGRAM_20260810.json","FILE","2602","1243","3A6A5CED267B3C8149BDC032C543274AC3301C3342A5FEEC36DC16D138DC7A5E","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/BMA_TRAINING_AGE_CAUSAL_CHAINS_V0_6_6.json","FILE","4721","2066","909FFF9FD0EA6AB5B4F363F637785190C5FEF822460BFBD38370F8A0DC006719","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/EU_INDUSTRIAL_DAILY_SOURCE_ACQUISITION_V0_7_0_ATLAS_OPEN_DATA_CLOSURE_20260810.json","FILE","1333","742","57A42BB6D4B5501C88E10E76E4466D6908EFF2D1F63784AF7C9B6D1B798B118D","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","preregistrations/EU_INDUSTRIAL_DAILY_SOURCE_ACQUISITION_V0_7_0.json","FILE","3002","1443","F17DB0ACDFC90EC9E3B62E0C4E7EF2592B9C4AEA5B5DBFB0347BD2C4A478382B","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","pyproject.toml","FILE","650","386","56E161A93B11A30DA88125500EA2E8F45DBDD2EB99B474550A08EFACF057CECB","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","README.md","FILE","4367","2143","2DEA13EF6E9F27A0898AB661162E3A4119694230F642C28C88A00946CF005456","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/audit_aeat_monthly_sequential_v064.py","FILE","6709","2038","DF9A9F729C8434FDC5E52102CA6B532A68330D6DE794E849BFACA8B3B60D7B7B","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/run_aeat_v065_2022_bootstrap.py","FILE","378","247","5CCF1205DC6F9A02E7B0B1C8DCCAB2C71C90432EAADEDF612C5E64AC720A3218","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/run_aeat_v065_2023_causal.py","FILE","14439","4181","6857F4860F29DCEDA3D87791B5ED00E2D5EB679225F78BC92A2E8370A658F8F8","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/run_aeat_v065_2024_causal_completion_oct_dec_attempt2.py","FILE","1462","625","95CAAF98B16B60B83BFDCB049FDCF389802F4F45C51836A555F9AF24FB1732B6","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/run_aeat_v065_2024_causal_completion_oct_dec.py","FILE","8280","2616","7042452052E7A826945E414A8C9BCAF16CC3180BA326A8067D8834306175F159","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/run_aeat_v065_2024_causal_mini_attempt2.py","FILE","1382","602","9AF24B5C478B38FCA64EB5A6A48C24E1B1EA784A9F917949109987724E7A81FC","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","scripts/run_aeat_v065_2024_causal_mini.py","FILE","23041","5631","27187374D6F5C5FE6AED17325700E7AF579009F7189309A109AA94ACEA5BB922","DECOMPRESSED_BYTES_HASHED"
